WeekEndingFriday,Ticker,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,WeeklyReturn_1W,WeeklyReturn_4W,Momentum_12W,Volatility_4W,Volatility_12W,Drawdown_12W,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,AssetGrowth,InvestmentIntensity,Accruals,Accruals_TTM,DebtToAssets,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,DebtToAssets_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,DebtToAssets_L2Q,WorkingCapitalScaled_L2Q,SectorCode
2021-01-01,ECL,209.39334106445312,1,204.3037109375,204.07708740234372,206.4000396728516,0.0011104800545758,-0.0389147266344822,0.0672889759915045,0.0084041039701513,0.0477031026539474,-0.0389147266344822,0,0.1095761980384927,54890570285.04595,0.0061959640469003,0.0258496130142513,0.0044852877046364,-0.0195989947711125,0.1096978845554437,54829680849.13287,0.0062028447864908,0.0258783195164711,0.0044902687045987,-0.019620759839185,0.1084632906756614,55453784985.980194,0.0061330349242343,0.0255870721964014,0.0044397330148382,-0.0193999381696305,0.0693702305894314,0.26118404323358,0.1936328099118796,0.1502535696084083,0.0136043896535909,-0.05526459762616,-0.1314337000134385,0.0061722596438103,-0.0113609362826088,-0.1716960175939791,0.406147946356046,0.1041934895646263,0.0593505286908817,0.2713698278077615,0.1080165320028298,0.1463140170027516,-0.1125403707472459,-0.0440914931894114,-0.131805872976243,0.0049716851745343,-0.1339313365482458,-0.1725213467238862,0.427437729504933,0.1072036897756934,0.0585194005264194,0.2587733895421936,0.1267628947891147,0.1539433871337267,0.0126859925871546,0.0714536646697729,0.0674707085380072,0.007193503912335,-0.0039570986051675,-0.0388816272448924,0.3734041791258572,0.0975711292950634,1
2021-01-08,ECL,199.02523803710935,0,209.39334106445312,204.3037109375,204.07708740234372,0.0249120787067353,0.0044387567148063,0.0865500299650798,0.0167435320789666,0.0479990203901744,-0.0149720946605161,0,0.1069127678669145,56258014080.10618,0.006045360924325,0.0252212955469707,0.0043762653912637,-0.0191226088867652,0.1095761980384927,54890570285.04595,0.0061959640469003,0.0258496130142513,0.0044852877046364,-0.0195989947711125,0.1096978845554437,54829680849.13287,0.0062028447864908,0.0258783195164711,0.0044902687045987,-0.019620759839185,0.0693702305894314,0.26118404323358,0.1936328099118796,0.1502535696084083,0.0136043896535909,-0.05526459762616,-0.1314337000134385,0.0061722596438103,-0.0113609362826088,-0.1716960175939791,0.406147946356046,0.1041934895646263,0.0593505286908817,0.2713698278077615,0.1080165320028298,0.1463140170027516,-0.1125403707472459,-0.0440914931894114,-0.131805872976243,0.0049716851745343,-0.1339313365482458,-0.1725213467238862,0.427437729504933,0.1072036897756934,0.0585194005264194,0.2587733895421936,0.1267628947891147,0.1539433871337267,0.0126859925871546,0.0714536646697729,0.0674707085380072,0.007193503912335,-0.0039570986051675,-0.0388816272448924,0.3734041791258572,0.0975711292950634,1
2021-01-15,ECL,200.55491638183597,1,199.02523803710935,209.39334106445312,204.3037109375,-0.0495149605743783,-0.035730621212241,0.0310358491823332,0.031082705260078,0.0508059728243587,-0.0637457125580631,0,0.1124823541960992,53472387228.97021,0.0063602920614649,0.0265351908439066,0.0046042455322924,-0.0201187950594649,0.1069127678669145,56258014080.10618,0.006045360924325,0.0252212955469707,0.0043762653912637,-0.0191226088867652,0.1095761980384927,54890570285.04595,0.0061959640469003,0.0258496130142513,0.0044852877046364,-0.0195989947711125,0.0693702305894314,0.26118404323358,0.1936328099118796,0.1502535696084083,0.0136043896535909,-0.05526459762616,-0.1314337000134385,0.0061722596438103,-0.0113609362826088,-0.1716960175939791,0.406147946356046,0.1041934895646263,0.0593505286908817,0.2713698278077615,0.1080165320028298,0.1463140170027516,-0.1125403707472459,-0.0440914931894114,-0.131805872976243,0.0049716851745343,-0.1339313365482458,-0.1725213467238862,0.427437729504933,0.1072036897756934,0.0585194005264194,0.2587733895421936,0.1267628947891147,0.1539433871337267,0.0126859925871546,0.0714536646697729,0.0674707085380072,0.007193503912335,-0.0039570986051675,-0.0388816272448924,0.3734041791258572,0.0975711292950634,1
2021-01-22,ECL,193.1140594482422,0,200.55491638183597,199.02523803710935,209.39334106445312,0.0076858511001571,-0.0172590223887493,0.159386492861167,0.0319905543241452,0.037888099942554,-0.0565498015129006,0,0.111624400125328,53883380275.70049,0.006311779221345,0.0263327948755262,0.0045691268576746,-0.0199653398598147,0.1124823541960992,53472387228.97021,0.0063602920614649,0.0265351908439066,0.0046042455322924,-0.0201187950594649,0.1069127678669145,56258014080.10618,0.006045360924325,0.0252212955469707,0.0043762653912637,-0.0191226088867652,0.0693702305894314,0.26118404323358,0.1936328099118796,0.1502535696084083,0.0136043896535909,-0.05526459762616,-0.1314337000134385,0.0061722596438103,-0.0113609362826088,-0.1716960175939791,0.406147946356046,0.1041934895646263,0.0593505286908817,0.2713698278077615,0.1080165320028298,0.1463140170027516,-0.1125403707472459,-0.0440914931894114,-0.131805872976243,0.0049716851745343,-0.1339313365482458,-0.1725213467238862,0.427437729504933,0.1072036897756934,0.0585194005264194,0.2587733895421936,0.1267628947891147,0.1539433871337267,0.0126859925871546,0.0714536646697729,0.0674707085380072,0.007193503912335,-0.0039570986051675,-0.0388816272448924,0.3734041791258572,0.0975711292950634,1
2021-01-29,ECL,200.9231719970703,1,193.1140594482422,200.55491638183597,199.02523803710935,-0.0371013439502381,-0.0547696928162059,0.0279087533752826,0.0354891007420323,0.032626566199864,-0.0915530718268909,0,0.1159254164162418,51884221648.19848,0.0065549793211903,0.0273474276943165,0.004745180561238,-0.0207346273264822,0.111624400125328,53883380275.70049,0.006311779221345,0.0263327948755262,0.0045691268576746,-0.0199653398598147,0.1124823541960992,53472387228.97021,0.0063602920614649,0.0265351908439066,0.0046042455322924,-0.0201187950594649,0.0693702305894314,0.26118404323358,0.1936328099118796,0.1502535696084083,0.0136043896535909,-0.05526459762616,-0.1314337000134385,0.0061722596438103,-0.0113609362826088,-0.1716960175939791,0.406147946356046,0.1041934895646263,0.0593505286908817,0.2713698278077615,0.1080165320028298,0.1463140170027516,-0.1125403707472459,-0.0440914931894114,-0.131805872976243,0.0049716851745343,-0.1339313365482458,-0.1725213467238862,0.427437729504933,0.1072036897756934,0.0585194005264194,0.2587733895421936,0.1267628947891147,0.1539433871337267,0.0126859925871546,0.0714536646697729,0.0674707085380072,0.007193503912335,-0.0039570986051675,-0.0388816272448924,0.3734041791258572,0.0975711292950634,1
2021-02-05,ECL,207.6275787353516,1,200.9231719970703,193.1140594482422,200.55491638183597,0.0404378250404968,-0.0404509953579451,0.0230896564048475,0.0414411648595904,0.032071358481725,-0.05481745388685,0,0.1114198064221205,53982323189.58583,0.006300210511607,0.0262845301232558,0.0045607522139302,-0.0199287458641191,0.1159254164162418,51884221648.19848,0.0065549793211903,0.0273474276943165,0.004745180561238,-0.0207346273264822,0.111624400125328,53883380275.70049,0.006311779221345,0.0263327948755262,0.0045691268576746,-0.0199653398598147,0.0693702305894314,0.26118404323358,0.1936328099118796,0.1502535696084083,0.0136043896535909,-0.05526459762616,-0.1314337000134385,0.0061722596438103,-0.0113609362826088,-0.1716960175939791,0.406147946356046,0.1041934895646263,0.0593505286908817,0.2713698278077615,0.1080165320028298,0.1463140170027516,-0.1125403707472459,-0.0440914931894114,-0.131805872976243,0.0049716851745343,-0.1339313365482458,-0.1725213467238862,0.427437729504933,0.1072036897756934,0.0585194005264194,0.2587733895421936,0.1267628947891147,0.1539433871337267,0.0126859925871546,0.0714536646697729,0.0674707085380072,0.007193503912335,-0.0039570986051675,-0.0388816272448924,0.3734041791258572,0.0975711292950634,1
2021-02-12,ECL,196.48513793945312,0,207.6275787353516,200.9231719970703,193.1140594482422,0.0333680116217705,0.0432223610587427,0.0460362365951219,0.0350789503249601,0.0332523443747684,-0.0232785917034517,0,0.1078220199564016,55783595989.31716,0.0060967744005806,0.0254357929931897,0.0044134838501115,-0.0192852393417954,0.1114198064221205,53982323189.58583,0.006300210511607,0.0262845301232558,0.0045607522139302,-0.0199287458641191,0.1159254164162418,51884221648.19848,0.0065549793211903,0.0273474276943165,0.004745180561238,-0.0207346273264822,0.0693702305894314,0.26118404323358,0.1936328099118796,0.1502535696084083,0.0136043896535909,-0.05526459762616,-0.1314337000134385,0.0061722596438103,-0.0113609362826088,-0.1716960175939791,0.406147946356046,0.1041934895646263,0.0593505286908817,0.2713698278077615,0.1080165320028298,0.1463140170027516,-0.1125403707472459,-0.0440914931894114,-0.131805872976243,0.0049716851745343,-0.1339313365482458,-0.1725213467238862,0.427437729504933,0.1072036897756934,0.0585194005264194,0.2587733895421936,0.1267628947891147,0.1539433871337267,0.0126859925871546,0.0714536646697729,0.0674707085380072,0.007193503912335,-0.0039570986051675,-0.0388816272448924,0.3734041791258572,0.0975711292950634,1
2021-02-19,ECL,197.6938018798828,1,196.48513793945312,207.6275787353516,200.9231719970703,-0.0536655143009731,-0.0202925887622439,-0.0724058450710262,0.0480736240169288,0.0306654004289408,-0.0756948484084567,0,0.1139364958951573,52789933135.51293,0.0064425162109403,0.0268782306724589,0.0046637679833387,-0.0203788854446622,0.1078220199564016,55783595989.31716,0.0060967744005806,0.0254357929931897,0.0044134838501115,-0.0192852393417954,0.1114198064221205,53982323189.58583,0.006300210511607,0.0262845301232558,0.0045607522139302,-0.0199287458641191,0.0693702305894314,0.26118404323358,0.1936328099118796,0.1502535696084083,0.0136043896535909,-0.05526459762616,-0.1314337000134385,0.0061722596438103,-0.0113609362826088,-0.1716960175939791,0.406147946356046,0.1041934895646263,0.0593505286908817,0.2713698278077615,0.1080165320028298,0.1463140170027516,-0.1125403707472459,-0.0440914931894114,-0.131805872976243,0.0049716851745343,-0.1339313365482458,-0.1725213467238862,0.427437729504933,0.1072036897756934,0.0585194005264194,0.2587733895421936,0.1267628947891147,0.1539433871337267,0.0126859925871546,0.0714536646697729,0.0674707085380072,0.007193503912335,-0.0039570986051675,-0.0388816272448924,0.3734041791258572,0.0975711292950634,1
2021-02-26,ECL,196.3246154785156,0,197.6938018798828,196.48513793945312,207.6275787353516,0.0061514267852773,0.0237152201384285,-0.0700090529411866,0.0427927382935565,0.0307464397198024,-0.0558735016361818,1,0.0997937999381671,61792416000.0,0.0084654401601646,0.0221904254399115,0.004859819690494,-0.0195023933034112,0.1139364958951573,52789933135.51293,0.0064425162109403,0.0268782306724589,0.0046637679833387,-0.0203788854446622,0.1078220199564016,55783595989.31716,0.0060967744005806,0.0254357929931897,0.0044134838501115,-0.0192852393417954,0.0709809113979918,0.2524676177263297,0.1556128274557139,0.1471137046021272,0.0165673618007282,-0.0618077655910614,-0.1314431384199606,0.0069899591746662,-0.0192816948030453,-0.1691106697561513,0.39240317775571,0.1205561072492552,0.0693702305894314,0.26118404323358,0.1936328099118796,0.1502535696084083,0.0136043896535909,-0.05526459762616,-0.1314337000134385,0.0061722596438103,-0.0113609362826088,-0.1716960175939791,0.406147946356046,0.1041934895646263,0.0593505286908817,0.2713698278077615,0.1080165320028298,0.1463140170027516,-0.1125403707472459,-0.0440914931894114,-0.131805872976243,0.0049716851745343,-0.1339313365482458,-0.1725213467238862,0.427437729504933,0.1072036897756934,1
2021-03-05,ECL,202.75509643554688,1,196.3246154785156,197.6938018798828,196.48513793945312,-0.0069257932638631,-0.02288713876477,-0.0582506029976667,0.0363694577503167,0.030449918722393,-0.0624123265787847,0,0.1004897775381628,61364450704.034645,0.0085244794665066,0.0223451849445112,0.0048937128346242,-0.0196384060506348,0.0997937999381671,61792416000.0,0.0084654401601646,0.0221904254399115,0.004859819690494,-0.0195023933034112,0.1139364958951573,52789933135.51293,0.0064425162109403,0.0268782306724589,0.0046637679833387,-0.0203788854446622,0.0709809113979918,0.2524676177263297,0.1556128274557139,0.1471137046021272,0.0165673618007282,-0.0618077655910614,-0.1314431384199606,0.0069899591746662,-0.0192816948030453,-0.1691106697561513,0.39240317775571,0.1205561072492552,0.0693702305894314,0.26118404323358,0.1936328099118796,0.1502535696084083,0.0136043896535909,-0.05526459762616,-0.1314337000134385,0.0061722596438103,-0.0113609362826088,-0.1716960175939791,0.406147946356046,0.1041934895646263,0.0593505286908817,0.2713698278077615,0.1080165320028298,0.1463140170027516,-0.1125403707472459,-0.0440914931894114,-0.131805872976243,0.0049716851745343,-0.1339313365482458,-0.1725213467238862,0.427437729504933,0.1072036897756934,1
