WeekEndingFriday,Ticker,AdjClosePrice_t+1,AdjClosePrice_t+1_Up,AdjClosePrice,AdjClosePrice_t-1,AdjClosePrice_t-2,QuarterlyReleased,BookToMarket,MarketCap,FreeCashFlowYield,FreeCashFlowYield_TTM,EarningsYield,EarningsYield_TTM,BookToMarket_L1W,MarketCap_L1W,FreeCashFlowYield_L1W,FreeCashFlowYield_TTM_L1W,EarningsYield_L1W,EarningsYield_TTM_L1W,BookToMarket_L2W,MarketCap_L2W,FreeCashFlowYield_L2W,FreeCashFlowYield_TTM_L2W,EarningsYield_L2W,EarningsYield_TTM_L2W,GrossProfitability,GrossProfitability_TTM,OperatingMargin,OperatingMargin_TTM,ROA,ROA_TTM,ROE,ROE_TTM,AssetGrowth,InvestmentIntensity,InvestmentIntensity_TTM,Accruals,Accruals_TTM,IncomeQuality,IncomeQuality_TTM,DebtToAssets,CashRatio,WorkingCapitalScaled,GrossProfitability_L1Q,GrossProfitability_TTM_L1Q,OperatingMargin_L1Q,OperatingMargin_TTM_L1Q,ROA_L1Q,ROA_TTM_L1Q,ROE_L1Q,ROE_TTM_L1Q,AssetGrowth_L1Q,InvestmentIntensity_L1Q,InvestmentIntensity_TTM_L1Q,Accruals_L1Q,Accruals_TTM_L1Q,IncomeQuality_L1Q,IncomeQuality_TTM_L1Q,DebtToAssets_L1Q,CashRatio_L1Q,WorkingCapitalScaled_L1Q,GrossProfitability_L2Q,GrossProfitability_TTM_L2Q,OperatingMargin_L2Q,OperatingMargin_TTM_L2Q,ROA_L2Q,ROA_TTM_L2Q,ROE_L2Q,ROE_TTM_L2Q,AssetGrowth_L2Q,InvestmentIntensity_L2Q,InvestmentIntensity_TTM_L2Q,Accruals_L2Q,Accruals_TTM_L2Q,IncomeQuality_L2Q,IncomeQuality_TTM_L2Q,DebtToAssets_L2Q,CashRatio_L2Q,WorkingCapitalScaled_L2Q
2021-01-01,NGG,43.61066055297852,1,43.07072448730469,42.23893356323242,42.47241973876953,0,0.5283673411780118,34674739659.63291,-0.0171711024753027,-0.0358442033941764,0.0170013716551791,0.054346754770125,0.5387722203074597,34005094007.15724,-0.0175092445818465,-0.0365500657265762,0.0173361713358569,0.0554169787798077,0.5358104105017601,34193064638.0,-0.0174129904500664,-0.0363491378780576,0.0172408686451827,0.0551123332450795,0.0156287096921322,0.0675060206157354,0.1728232188006306,0.2122710881321427,0.0089626474496389,0.0286500885290763,0.0321771811582337,0.1028578992958899,0.0824487780794865,0.0306459908779931,0.1303226712124667,-0.0126312186240973,-0.0827765215051311,2.4093178042617507,3.889223934548157,,0.0267493068015005,-0.0195515013302926,0.0340947131586737,0.0505066626110124,0.2690098169861247,0.2279457673460846,0.013256324304322,0.0191672800029603,0.0452985316878256,0.0654970126447827,0.1492336741116233,0.0382522705150976,0.123591317169923,-0.0225109118857312,-0.091139986027235,2.698126220282025,5.754977545752905,0.4558022498519834,0.0085240541802895,-0.0408969804618117,0.016728392399143,0.016728392399143,0.1730640799763679,0.1730640799763679,0.0060249263299236,0.0060249263299236,0.0210247534484574,0.0210247534484574,0.1506292856522871,0.032783591472798,0.1169011573730424,-0.0171679661295676,-0.1027787703147159,3.8494898011118313,18.058925650966124,0.0757822636613258,0.0223317257286642,-0.0427114450378685
2021-01-08,NGG,43.39176940917969,0,43.61066055297852,43.07072448730469,42.23893356323242,0,0.5218257196902379,35109423143.948456,-0.0169585101287152,-0.0354004227270885,0.0167908807154984,0.0536738973259038,0.5283673411780118,34674739659.63291,-0.0171711024753027,-0.0358442033941764,0.0170013716551791,0.054346754770125,0.5387722203074597,34005094007.15724,-0.0175092445818465,-0.0365500657265762,0.0173361713358569,0.0554169787798077,0.0156287096921322,0.0675060206157354,0.1728232188006306,0.2122710881321427,0.0089626474496389,0.0286500885290763,0.0321771811582337,0.1028578992958899,0.0824487780794865,0.0306459908779931,0.1303226712124667,-0.0126312186240973,-0.0827765215051311,2.4093178042617507,3.889223934548157,,0.0267493068015005,-0.0195515013302926,0.0340947131586737,0.0505066626110124,0.2690098169861247,0.2279457673460846,0.013256324304322,0.0191672800029603,0.0452985316878256,0.0654970126447827,0.1492336741116233,0.0382522705150976,0.123591317169923,-0.0225109118857312,-0.091139986027235,2.698126220282025,5.754977545752905,0.4558022498519834,0.0085240541802895,-0.0408969804618117,0.016728392399143,0.016728392399143,0.1730640799763679,0.1730640799763679,0.0060249263299236,0.0060249263299236,0.0210247534484574,0.0210247534484574,0.1506292856522871,0.032783591472798,0.1169011573730424,-0.0171679661295676,-0.1027787703147159,3.8494898011118313,18.058925650966124,0.0757822636613258,0.0223317257286642,-0.0427114450378685
2021-01-15,NGG,43.82225799560547,1,43.39176940917969,43.61066055297852,43.07072448730469,0,0.5244580942416469,34933200957.63171,-0.0170440581360444,-0.0355790018357442,0.0168755831083154,0.0539446578424216,0.5218257196902379,35109423143.948456,-0.0169585101287152,-0.0354004227270885,0.0167908807154984,0.0536738973259038,0.5283673411780118,34674739659.63291,-0.0171711024753027,-0.0358442033941764,0.0170013716551791,0.054346754770125,0.0156287096921322,0.0675060206157354,0.1728232188006306,0.2122710881321427,0.0089626474496389,0.0286500885290763,0.0321771811582337,0.1028578992958899,0.0824487780794865,0.0306459908779931,0.1303226712124667,-0.0126312186240973,-0.0827765215051311,2.4093178042617507,3.889223934548157,,0.0267493068015005,-0.0195515013302926,0.0340947131586737,0.0505066626110124,0.2690098169861247,0.2279457673460846,0.013256324304322,0.0191672800029603,0.0452985316878256,0.0654970126447827,0.1492336741116233,0.0382522705150976,0.123591317169923,-0.0225109118857312,-0.091139986027235,2.698126220282025,5.754977545752905,0.4558022498519834,0.0085240541802895,-0.0408969804618117,0.016728392399143,0.016728392399143,0.1730640799763679,0.1730640799763679,0.0060249263299236,0.0060249263299236,0.0210247534484574,0.0210247534484574,0.1506292856522871,0.032783591472798,0.1169011573730424,-0.0171679661295676,-0.1027787703147159,3.8494898011118313,18.058925650966124,0.0757822636613258,0.0223317257286642,-0.0427114450378685
2021-01-22,NGG,42.377567291259766,0,43.82225799560547,43.39176940917969,43.61066055297852,0,0.519306073786214,35279772228.395546,-0.016876625624039,-0.0352294910793,0.01670980561279,0.0534147318412464,0.5244580942416469,34933200957.63171,-0.0170440581360444,-0.0355790018357442,0.0168755831083154,0.0539446578424216,0.5218257196902379,35109423143.948456,-0.0169585101287152,-0.0354004227270885,0.0167908807154984,0.0536738973259038,0.0156287096921322,0.0675060206157354,0.1728232188006306,0.2122710881321427,0.0089626474496389,0.0286500885290763,0.0321771811582337,0.1028578992958899,0.0824487780794865,0.0306459908779931,0.1303226712124667,-0.0126312186240973,-0.0827765215051311,2.4093178042617507,3.889223934548157,,0.0267493068015005,-0.0195515013302926,0.0340947131586737,0.0505066626110124,0.2690098169861247,0.2279457673460846,0.013256324304322,0.0191672800029603,0.0452985316878256,0.0654970126447827,0.1492336741116233,0.0382522705150976,0.123591317169923,-0.0225109118857312,-0.091139986027235,2.698126220282025,5.754977545752905,0.4558022498519834,0.0085240541802895,-0.0408969804618117,0.016728392399143,0.016728392399143,0.1730640799763679,0.1730640799763679,0.0060249263299236,0.0060249263299236,0.0210247534484574,0.0210247534484574,0.1506292856522871,0.032783591472798,0.1169011573730424,-0.0171679661295676,-0.1027787703147159,3.8494898011118313,18.058925650966124,0.0757822636613258,0.0223317257286642,-0.0427114450378685
2021-01-29,NGG,42.78616714477539,1,42.377567291259766,43.82225799560547,43.39176940917969,0,0.5370096852869194,34116703109.760967,-0.0174519649827961,-0.0364304961414751,0.0172794579272032,0.0552356881301595,0.519306073786214,35279772228.395546,-0.016876625624039,-0.0352294910793,0.01670980561279,0.0534147318412464,0.5244580942416469,34933200957.63171,-0.0170440581360444,-0.0355790018357442,0.0168755831083154,0.0539446578424216,0.0156287096921322,0.0675060206157354,0.1728232188006306,0.2122710881321427,0.0089626474496389,0.0286500885290763,0.0321771811582337,0.1028578992958899,0.0824487780794865,0.0306459908779931,0.1303226712124667,-0.0126312186240973,-0.0827765215051311,2.4093178042617507,3.889223934548157,,0.0267493068015005,-0.0195515013302926,0.0340947131586737,0.0505066626110124,0.2690098169861247,0.2279457673460846,0.013256324304322,0.0191672800029603,0.0452985316878256,0.0654970126447827,0.1492336741116233,0.0382522705150976,0.123591317169923,-0.0225109118857312,-0.091139986027235,2.698126220282025,5.754977545752905,0.4558022498519834,0.0085240541802895,-0.0408969804618117,0.016728392399143,0.016728392399143,0.1730640799763679,0.1730640799763679,0.0060249263299236,0.0060249263299236,0.0210247534484574,0.0210247534484574,0.1506292856522871,0.032783591472798,0.1169011573730424,-0.0171679661295676,-0.1027787703147159,3.8494898011118313,18.058925650966124,0.0757822636613258,0.0223317257286642,-0.0427114450378685
2021-02-05,NGG,43.21665573120117,1,42.78616714477539,42.377567291259766,43.82225799560547,0,0.5318813749896489,34445650593.34245,-0.0172853030134108,-0.0360825938715241,0.0171144433577323,0.0547082009060447,0.5370096852869194,34116703109.760967,-0.0174519649827961,-0.0364304961414751,0.0172794579272032,0.0552356881301595,0.519306073786214,35279772228.395546,-0.016876625624039,-0.0352294910793,0.01670980561279,0.0534147318412464,0.0156287096921322,0.0675060206157354,0.1728232188006306,0.2122710881321427,0.0089626474496389,0.0286500885290763,0.0321771811582337,0.1028578992958899,0.0824487780794865,0.0306459908779931,0.1303226712124667,-0.0126312186240973,-0.0827765215051311,2.4093178042617507,3.889223934548157,,0.0267493068015005,-0.0195515013302926,0.0340947131586737,0.0505066626110124,0.2690098169861247,0.2279457673460846,0.013256324304322,0.0191672800029603,0.0452985316878256,0.0654970126447827,0.1492336741116233,0.0382522705150976,0.123591317169923,-0.0225109118857312,-0.091139986027235,2.698126220282025,5.754977545752905,0.4558022498519834,0.0085240541802895,-0.0408969804618117,0.016728392399143,0.016728392399143,0.1730640799763679,0.1730640799763679,0.0060249263299236,0.0060249263299236,0.0210247534484574,0.0210247534484574,0.1506292856522871,0.032783591472798,0.1169011573730424,-0.0171679661295676,-0.1027787703147159,3.8494898011118313,18.058925650966124,0.0757822636613258,0.0223317257286642,-0.0427114450378685
2021-02-12,NGG,43.107208251953125,0,43.21665573120117,42.78616714477539,42.377567291259766,0,0.5265832136722782,34792221864.1063,-0.0171131211546524,-0.0357231689845665,0.0169439634612177,0.0541632431628093,0.5318813749896489,34445650593.34245,-0.0172853030134108,-0.0360825938715241,0.0171144433577323,0.0547082009060447,0.5370096852869194,34116703109.760967,-0.0174519649827961,-0.0364304961414751,0.0172794579272032,0.0552356881301595,0.0156287096921322,0.0675060206157354,0.1728232188006306,0.2122710881321427,0.0089626474496389,0.0286500885290763,0.0321771811582337,0.1028578992958899,0.0824487780794865,0.0306459908779931,0.1303226712124667,-0.0126312186240973,-0.0827765215051311,2.4093178042617507,3.889223934548157,,0.0267493068015005,-0.0195515013302926,0.0340947131586737,0.0505066626110124,0.2690098169861247,0.2279457673460846,0.013256324304322,0.0191672800029603,0.0452985316878256,0.0654970126447827,0.1492336741116233,0.0382522705150976,0.123591317169923,-0.0225109118857312,-0.091139986027235,2.698126220282025,5.754977545752905,0.4558022498519834,0.0085240541802895,-0.0408969804618117,0.016728392399143,0.016728392399143,0.1730640799763679,0.1730640799763679,0.0060249263299236,0.0060249263299236,0.0210247534484574,0.0210247534484574,0.1506292856522871,0.032783591472798,0.1169011573730424,-0.0171679661295676,-0.1027787703147159,3.8494898011118313,18.058925650966124,0.0757822636613258,0.0223317257286642,-0.0427114450378685
2021-02-19,NGG,40.77964782714844,0,43.107208251953125,43.21665573120117,42.78616714477539,0,0.5279201512882145,34704111891.34126,-0.0171565695115383,-0.0358138662326668,0.016986982345083,0.0543007577574741,0.5265832136722782,34792221864.1063,-0.0171131211546524,-0.0357231689845665,0.0169439634612177,0.0541632431628093,0.5318813749896489,34445650593.34245,-0.0172853030134108,-0.0360825938715241,0.0171144433577323,0.0547082009060447,0.0156287096921322,0.0675060206157354,0.1728232188006306,0.2122710881321427,0.0089626474496389,0.0286500885290763,0.0321771811582337,0.1028578992958899,0.0824487780794865,0.0306459908779931,0.1303226712124667,-0.0126312186240973,-0.0827765215051311,2.4093178042617507,3.889223934548157,,0.0267493068015005,-0.0195515013302926,0.0340947131586737,0.0505066626110124,0.2690098169861247,0.2279457673460846,0.013256324304322,0.0191672800029603,0.0452985316878256,0.0654970126447827,0.1492336741116233,0.0382522705150976,0.123591317169923,-0.0225109118857312,-0.091139986027235,2.698126220282025,5.754977545752905,0.4558022498519834,0.0085240541802895,-0.0408969804618117,0.016728392399143,0.016728392399143,0.1730640799763679,0.1730640799763679,0.0060249263299236,0.0060249263299236,0.0210247534484574,0.0210247534484574,0.1506292856522871,0.032783591472798,0.1169011573730424,-0.0171679661295676,-0.1027787703147159,3.8494898011118313,18.058925650966124,0.0757822636613258,0.0223317257286642,-0.0427114450378685
2021-02-26,NGG,42.04923248291016,1,40.77964782714844,43.107208251953125,43.21665573120117,0,0.558051956438831,32830276443.99665,-0.0181358054969675,-0.0378579943766289,0.017956538898039,0.0574000519372596,0.5279201512882145,34704111891.34126,-0.0171565695115383,-0.0358138662326668,0.016986982345083,0.0543007577574741,0.5265832136722782,34792221864.1063,-0.0171131211546524,-0.0357231689845665,0.0169439634612177,0.0541632431628093,0.0156287096921322,0.0675060206157354,0.1728232188006306,0.2122710881321427,0.0089626474496389,0.0286500885290763,0.0321771811582337,0.1028578992958899,0.0824487780794865,0.0306459908779931,0.1303226712124667,-0.0126312186240973,-0.0827765215051311,2.4093178042617507,3.889223934548157,,0.0267493068015005,-0.0195515013302926,0.0340947131586737,0.0505066626110124,0.2690098169861247,0.2279457673460846,0.013256324304322,0.0191672800029603,0.0452985316878256,0.0654970126447827,0.1492336741116233,0.0382522705150976,0.123591317169923,-0.0225109118857312,-0.091139986027235,2.698126220282025,5.754977545752905,0.4558022498519834,0.0085240541802895,-0.0408969804618117,0.016728392399143,0.016728392399143,0.1730640799763679,0.1730640799763679,0.0060249263299236,0.0060249263299236,0.0210247534484574,0.0210247534484574,0.1506292856522871,0.032783591472798,0.1169011573730424,-0.0171679661295676,-0.1027787703147159,3.8494898011118313,18.058925650966124,0.0757822636613258,0.0223317257286642,-0.0427114450378685
2021-03-05,NGG,42.9904670715332,1,42.04923248291016,40.77964782714844,43.107208251953125,0,0.541202896524229,33852368709.8925,-0.0175882377124767,-0.036714961710694,0.0174143836448209,0.0556669930293331,0.558051956438831,32830276443.99665,-0.0181358054969675,-0.0378579943766289,0.017956538898039,0.0574000519372596,0.5279201512882145,34704111891.34126,-0.0171565695115383,-0.0358138662326668,0.016986982345083,0.0543007577574741,0.0156287096921322,0.0675060206157354,0.1728232188006306,0.2122710881321427,0.0089626474496389,0.0286500885290763,0.0321771811582337,0.1028578992958899,0.0824487780794865,0.0306459908779931,0.1303226712124667,-0.0126312186240973,-0.0827765215051311,2.4093178042617507,3.889223934548157,,0.0267493068015005,-0.0195515013302926,0.0340947131586737,0.0505066626110124,0.2690098169861247,0.2279457673460846,0.013256324304322,0.0191672800029603,0.0452985316878256,0.0654970126447827,0.1492336741116233,0.0382522705150976,0.123591317169923,-0.0225109118857312,-0.091139986027235,2.698126220282025,5.754977545752905,0.4558022498519834,0.0085240541802895,-0.0408969804618117,0.016728392399143,0.016728392399143,0.1730640799763679,0.1730640799763679,0.0060249263299236,0.0060249263299236,0.0210247534484574,0.0210247534484574,0.1506292856522871,0.032783591472798,0.1169011573730424,-0.0171679661295676,-0.1027787703147159,3.8494898011118313,18.058925650966124,0.0757822636613258,0.0223317257286642,-0.0427114450378685
